Time,ang_x_imu,pid_output_ankle,pid_output_hip,zmp_ref,zmp_imu,Xzmp_ft,capture_point,iter
122.71,179.5055999756,-0.0893884408,-0.0893884408,0.0004572760,0.00112392,0.00180425,-0.0028731027,2450
122.76,179.4920196533,-0.0897424756,-0.0897424756,0.0004572760,0.00164776,0.00180425,-0.0023516370,2451
122.81,179.4918518066,-0.0957833737,-0.0957833737,0.0004572760,0.00207722,0.00180425,-0.0015793443,2452
122.86,179.4905548096,-0.1186614809,-0.1186614809,0.0004572760,0.00227198,0.00220049,-0.0027715607,2453
122.91,179.4879913330,-0.1151060090,-0.1151060090,0.0004572760,0.00261827,0.00220049,-0.0024520209,2454
122.96,179.4749908447,-0.1248186531,-0.1248186531,0.0004572760,0.00265031,0.00252857,-0.0033160676,2455
123.01,179.4746398926,-0.1393328546,-0.1393328546,0.0004572760,0.00308365,0.00252857,-0.0015547324,2456
123.06,179.4516906738,-0.1134258427,-0.1134258427,0.0004572760,0.00310461,0.00245095,-0.0021616768,2457
123.11,179.4553222656,-0.1445157764,-0.1445157764,0.0004572760,0.00312585,0.00280637,-0.0033145664,2458
123.16,179.4383697510,-0.1102211674,-0.1102211674,0.0004572760,0.00291964,0.00280637,-0.0022745655,2459
123.21,179.4369659424,-0.1684200704,-0.1684200704,0.0004572760,0.00329269,0.00307168,-0.0001351692,2460
123.26,179.4390411377,-0.1533631924,-0.1533631924,0.0004572760,0.00351722,0.00307168,0.0001501898,2461
123.31,179.4352111816,-0.1530564112,-0.1530564112,0.0004572760,0.00366269,0.00307168,-0.0009027660,2462
123.36,179.4307250977,-0.1578447901,-0.1578447901,0.0004572760,0.00351829,0.00337681,-0.0012316007,2463
123.41,179.4389190674,-0.1559661795,-0.1559661795,0.0004572760,0.00360031,0.00337681,-0.0003055197,2464
123.46,179.4393310547,-0.2046080275,-0.2046080275,0.0004572760,0.00391157,0.00376853,0.0000408226,2465
123.51,179.4418334961,-0.1937082584,-0.1937082584,0.0004572760,0.00423454,0.00376853,0.0008643918,2466
123.56,179.4515228271,-0.1891031944,-0.1891031944,0.0004572760,0.00438830,0.00376853,-0.0009084103,2467
123.61,179.4576568604,-0.2250845041,-0.2250845041,0.0004572760,0.00444369,0.00429515,-0.0003754492,2468
123.66,179.4527893066,-0.2000648208,-0.2000648208,0.0004572760,0.00449789,0.00429515,-0.0008429168,2469
123.71,179.4531555176,-0.1703339700,-0.1703339700,0.0004572760,0.00460996,0.00382291,0.0000804941,2470
123.76,179.4583435059,-0.2609474103,-0.2609474103,0.0004572760,0.00441938,0.00498135,-0.0008487815,2471
123.81,179.4600219727,-0.2108908859,-0.2108908859,0.0004572760,0.00439688,0.00498135,-0.0009950611,2472
123.86,179.4455413818,-0.2882150776,-0.2882150776,0.0004572760,0.00456396,0.00582993,0.0003165420,2473
123.91,179.4426422119,-0.2416470386,-0.2416470386,0.0004572760,0.00461981,0.00582993,0.0002478411,2474
123.96,179.4464111328,-0.1968091407,-0.1968091407,0.0004572760,0.00453532,0.00535398,0.0001517635,2475
124.01,179.4505310059,-0.3244139540,-0.3244139540,0.0004572760,0.00437920,0.00683761,-0.0003775527,2476
124.06,179.4477081299,-0.2401469237,-0.2401469237,0.0004572760,0.00414028,0.00683761,-0.0014100758,2477
124.11,179.4596099854,-0.2020358565,-0.2020358565,0.0004572760,0.00390648,0.00640429,-0.0011077737,2478
124.16,179.4540252686,-0.3332126578,-0.3332126578,0.0004572760,0.00366103,0.00795380,-0.0017880376,2479
124.21,179.4449768066,-0.2731236730,-0.2731236730,0.0004572760,0.00372876,0.00795380,0.0001160858,2480
124.26,179.4269409180,-0.3654078864,-0.3654078864,0.0004572760,0.00382933,0.00912840,0.0004028529,2481
124.31,179.4221954346,-0.2887782702,-0.2887782702,0.0004572760,0.00365734,0.00912840,-0.0009712116,2482
124.36,179.4274444580,-0.2816805358,-0.2816805358,0.0004572760,0.00374069,0.00883589,-0.0008309816,2483
124.41,179.4401397705,-0.4097316093,-0.4097316093,0.0004572760,0.00387413,0.01026990,-0.0004348847,2484
124.46,179.4526672363,-0.3501333622,-0.3501333622,0.0004572760,0.00433042,0.01006332,0.0009600461,2485
124.51,179.4432983398,-0.4557717339,-0.4557717339,0.0004572760,0.00465437,0.01131375,0.0018558262,2486
124.56,179.4481811523,-0.3646625390,-0.3646625390,0.0004572760,0.00448870,0.01131375,-0.0017246685,2487
124.61,179.4483337402,-0.3838151330,-0.3838151330,0.0004572760,0.00476168,0.01118570,-0.0001215288,2488
124.66,179.4708557129,-0.4739458671,-0.4739458671,0.0004572760,0.00506090,0.01218436,0.0015639269,2489
124.71,179.4759063721,-0.3973306259,-0.3973306259,0.0004572760,0.00490424,0.01218436,0.0005784355,2490
124.76,179.4751586914,-0.4469248207,-0.4469248207,0.0004572760,0.00482569,0.01281959,0.0010162291,2491
124.81,179.4819946289,-0.4161971962,-0.4161971962,0.0004572760,0.00478693,0.01281959,-0.0000032822,2492
124.86,179.4760742188,-0.4119466964,-0.4119466964,0.0004572760,0.00470983,0.01281423,-0.0004805355,2493
124.91,179.4899139404,-0.4309157067,-0.4309157067,0.0004572760,0.00453851,0.01318345,-0.0003460752,2494
124.96,179.5007019043,-0.3967900415,-0.3967900415,0.0004572760,0.00421547,0.01318345,-0.0014884894,2495
125.01,179.4936981201,-0.3875809322,-0.3875809322,0.0004572760,0.00384880,0.01321220,-0.0016039239,2496
125.06,179.4821624756,-0.4204205409,-0.4204205409,0.0004572760,0.00399891,0.01327471,-0.0004435494,2497
125.11,179.4854431152,-0.4014486170,-0.4014486170,0.0004572760,0.00384815,0.01331423,-0.0018282225,2498
125.16,179.4904022217,-0.3990652492,-0.3990652492,0.0004572760,0.00395087,0.01310564,-0.0008050650,2499
125.21,179.4726562500,-0.3889125228,-0.3889125228,0.0004572760,0.00374502,0.01310564,-0.0019596581,2500
125.26,179.4775390625,-0.3947272860,-0.3947272860,0.0004572760,0.00364597,0.01314509,-0.0021832258,2501
125.31,179.4809570312,-0.3656994702,-0.3656994702,0.0004572760,0.00362318,0.01274126,-0.0018945490,2502
125.36,179.4906005859,-0.3619222949,-0.3619222949,0.0004572760,0.00325588,0.01277404,-0.0030759959,2503
125.41,179.4898071289,-0.3899026430,-0.3899026430,0.0004572760,0.00340600,0.01277404,-0.0001137771,2504
125.46,179.4872741699,-0.3365245672,-0.3365245672,0.0004572760,0.00333430,0.01223427,-0.0014495851,2505
125.51,179.4990997314,-0.3744020958,-0.3744020958,0.0004572760,0.00341194,0.01225417,-0.0009048112,2506
125.56,179.5120544434,-0.3326393429,-0.3326393429,0.0004572760,0.00349536,0.01167909,-0.0015770555,2507
125.61,179.5301513672,-0.3548160804,-0.3548160804,0.0004572760,0.00346345,0.01167909,-0.0017299272,2508
125.66,179.5267486572,-0.3679436023,-0.3679436023,0.0004572760,0.00360848,0.01168777,-0.0010172995,2509
125.71,179.5350189209,-0.2895865170,-0.2895865170,0.0004572760,0.00321811,0.01113612,-0.0026147326,2510
125.76,179.5391540527,-0.3122055755,-0.3122055755,0.0004572760,0.00288910,0.01113913,-0.0024067456,2511
125.81,179.5458374023,-0.2645495726,-0.2645495726,0.0004572760,0.00251020,0.01066567,-0.0042786966,2512
125.86,179.5331268311,-0.2745437447,-0.2745437447,0.0004572760,0.00206010,0.01068122,-0.0050685542,2513
125.91,179.5251617432,-0.2578942770,-0.2578942770,0.0004572760,0.00154872,0.01068122,-0.0056705053,2514
125.96,179.5204162598,-0.2005317218,-0.2005317218,0.0004572760,0.00080372,0.01032100,-0.0068041540,2515
126.01,179.5233001709,-0.2169011013,-0.2169011013,0.0004572760,0.00024717,0.01035954,-0.0057168424,2516
126.06,179.5319671631,-0.2119401898,-0.2119401898,0.0004572760,0.00008982,0.01010571,-0.0070184875,2517
126.11,179.5345764160,-0.2178626698,-0.2178626698,0.0004572760,-0.00010512,0.01010571,-0.0060972248,2518
126.16,179.5366210938,-0.1947149133,-0.1947149133,0.0004572760,-0.00061673,0.01017893,-0.0070239429,2519
126.21,179.5360107422,-0.1864898601,-0.1864898601,0.0004572760,-0.00084716,0.01000771,-0.0064852452,2520
126.26,179.5197906494,-0.2227623747,-0.2227623747,0.0004572760,-0.00075610,0.01013258,-0.0040479533,2521
126.31,179.5108795166,-0.2016227776,-0.2016227776,0.0004572760,-0.00089403,0.01013258,-0.0064699692,2522
126.36,179.5104827881,-0.1881011738,-0.1881011738,0.0004572760,-0.00101682,0.00998326,-0.0069064409,2523
126.41,179.5170440674,-0.1951776088,-0.1951776088,0.0004572760,-0.00128334,0.01016285,-0.0076858949,2524
126.46,179.5252380371,-0.1922642074,-0.1922642074,0.0004572760,-0.00118385,0.00996661,-0.0063204929,2525
126.51,179.5251312256,-0.1905927095,-0.1905927095,0.0004572760,-0.00151415,0.01021019,-0.0088454069,2526
126.56,179.5254364014,-0.1615089753,-0.1615089753,0.0004572760,-0.00195956,0.01021019,-0.0089356648,2527
126.61,179.5338439941,-0.1402493119,-0.1402493119,0.0004572760,-0.00222318,0.00989375,-0.0093962145,2528
126.66,179.5353088379,-0.1619242465,-0.1619242465,0.0004572760,-0.00262871,0.01020179,-0.0096953901,2529
126.71,179.5201873779,-0.1466923370,-0.1466923370,0.0004572760,-0.00289668,0.01020179,-0.0101273447,2530
126.76,179.5054321289,-0.1386675011,-0.1386675011,0.0004572760,-0.00304274,0.01006240,-0.0096993662,2531
126.81,179.5086975098,-0.1575243462,-0.1575243462,0.0004572760,-0.00298154,0.01006240,-0.0081477161,2532
126.86,179.5027008057,-0.1053746839,-0.1053746839,0.0004572760,-0.00288477,0.00931130,-0.0086571410,2533
126.91,179.4953460693,-0.1295098424,-0.1295098424,0.0004572760,-0.00340260,0.00971497,-0.0098633169,2534
126.96,179.4927215576,-0.1207921596,-0.1207921596,0.0004572760,-0.00359485,0.00971497,-0.0094649261,2535
127.01,179.4977416992,-0.0794837074,-0.0794837074,0.0004572760,-0.00368951,0.00913098,-0.0085438728,2536
127.06,179.5033569336,-0.1100008017,-0.1100008017,0.0004572760,-0.00373481,0.00913098,-0.0090625688,2537
127.11,179.5122222900,-0.0055383844,-0.0055383844,0.0004572760,-0.00388662,0.00786025,-0.0099401370,2538
127.16,179.5084838867,-0.1089923375,-0.1089923375,0.0004572760,-0.00388878,0.00829377,-0.0085265313,2539
127.21,179.5199279785,-0.0706213356,-0.0706213356,0.0004572760,-0.00411289,0.00829377,-0.0112191159,2540
127.26,179.5223846436,0.0025487879,0.0025487879,0.0004572760,-0.00416381,0.00722013,-0.0097487932,2541
127.31,179.5199432373,-0.0577483846,-0.0577483846,0.0004572760,-0.00410920,0.00722013,-0.0105905123,2542
127.36,179.5299987793,0.0585247859,0.0585247859,0.0004572760,-0.00399472,0.00559223,-0.0104687454,2543
127.41,179.5381622314,-0.0634027612,-0.0634027612,0.0004572760,-0.00375198,0.00596655,-0.0095932343,2544
127.46,179.5491180420,-0.0592076652,-0.0592076652,0.0004572760,-0.00339687,0.00596655,-0.0089863844,2545
127.51,179.5627136230,0.0757907709,0.0757907709,0.0004572760,-0.00328379,0.00429063,-0.0086104079,2546
127.56,179.5575866699,-0.0474024086,-0.0474024086,0.0004572760,-0.00300979,0.00461764,-0.0085607606,2547
127.61,179.5592498779,-0.0299654412,-0.0299654412,0.0004572760,-0.00284187,0.00461764,-0.0078819992,2548
127.66,179.5605316162,0.0696161113,0.0696161113,0.0004572760,-0.00270719,0.00326751,-0.0083497278,2549
127.71,179.5584716797,0.0040610342,0.0040610342,0.0004572760,-0.00264304,0.00326751,-0.0079113944,2550
127.76,179.5730590820,0.1434621325,0.1434621325,0.0004572760,-0.00301797,0.00182709,-0.0084411370,2551
127.81,179.5672760010,0.0436677081,0.0436677081,0.0004572760,-0.00308600,0.00201606,-0.0090482161,2552
127.86,179.5588531494,0.0564634063,0.0564634063,0.0004572760,-0.00317599,0.00201606,-0.0095734219,2553
127.91,179.5624237061,0.1311033013,0.1311033013,0.0004572760,-0.00317628,0.00096153,-0.0095792786,2554
127.96,179.5584411621,0.0813414435,0.0813414435,0.0004572760,-0.00321563,0.00096153,-0.0085740296,2555
128.01,179.5681610107,0.0663294840,0.0663294840,0.0004572760,-0.00304175,0.00096153,-0.0093865116,2556
128.06,179.5533752441,0.1245146855,0.1245146855,0.0004572760,-0.00291730,0.00017736,-0.0091886370,2557
128.11,179.5487823486,0.0621055530,0.0621055530,0.0004572760,-0.00252491,0.00017736,-0.0074729821,2558
128.17,179.5443725586,0.0653839644,0.0653839644,0.0004572760,-0.00183960,-0.00029026,-0.0050111490,2559
128.21,179.5486907959,0.0406128360,0.0406128360,0.0004572760,-0.00136443,-0.00029026,-0.0058970803,2560
128.26,179.5409240723,0.0384397267,0.0384397267,0.0004572760,-0.00101895,-0.00029026,-0.0057126214,2561
128.31,179.5452270508,0.0610008092,0.0610008092,0.0004572760,-0.00093562,-0.00044418,-0.0056283795,2562
128.36,179.5500488281,0.0373515558,0.0373515558,0.0004572760,-0.00066741,-0.00044418,-0.0049169771,2563
128.42,179.5317687988,0.0146732685,0.0146732685,0.0004572760,-0.00032335,-0.00030732,-0.0048280444,2564
128.47,179.5348205566,0.0198341574,0.0198341574,0.0004572760,-0.00007178,-0.00030732,-0.0045115904,2565
128.52,179.5431060791,0.0470715241,0.0470715241,0.0004572760,-0.00026726,-0.00030732,-0.0062332139,2566
128.57,179.5457000732,0.0050901122,0.0050901122,0.0004572760,-0.00021243,0.00006721,-0.0052280391,2567
128.62,179.5230102539,0.0321307886,0.0321307886,0.0004572760,-0.00028685,0.00006721,-0.0067637145,2568
128.67,179.5321350098,-0.0117215123,-0.0117215123,0.0004572760,-0.00028050,0.00059579,-0.0048826328,2569
128.72,179.5433959961,-0.0172108474,-0.0172108474,0.0004572760,0.00014899,0.00059579,-0.0045146147,2570
128.77,179.5384368896,-0.0008473783,-0.0008473783,0.0004572760,0.00021697,0.00059579,-0.0049815398,2571
128.82,179.5459899902,-0.0782478574,-0.0782478574,0.0004572760,0.00069276,0.00119695,-0.0030833550,2572
128.87,179.5487060547,-0.0537759222,-0.0537759222,0.0004572760,0.00108394,0.00119695,-0.0031668595,2573
128.92,179.5475921631,-0.0593171453,-0.0593171453,0.0004572760,0.00141837,0.00119695,-0.0025210158,2574
128.97,179.5485687256,-0.1273869910,-0.1273869910,0.0004572760,0.00196528,0.00178010,-0.0005147208,2575
129.02,179.5523529053,-0.0818482301,-0.0818482301,0.0004572760,0.00211104,0.00178010,-0.0023932731,2576
129.07,179.5500183105,-0.1057365368,-0.1057365368,0.0004572760,0.00202809,0.00227856,-0.0039936006,2577
129.12,179.5424041748,-0.0736635556,-0.0736635556,0.0004572760,0.00187736,0.00227856,-0.0040205827,2578
129.17,179.5409698486,-0.0847247779,-0.0847247779,0.0004572760,0.00202639,0.00217656,-0.0027714784,2579
129.22,179.5472412109,-0.1402580610,-0.1402580610,0.0004572760,0.00232231,0.00265217,-0.0012585309,2580
129.27,179.5512847900,-0.1012626513,-0.1012626513,0.0004572760,0.00231646,0.00265217,-0.0031420737,2581
129.32,179.5533142090,-0.1052163487,-0.1052163487,0.0004572760,0.00247303,0.00254441,-0.0025974725,2582
129.37,179.5558624268,-0.1437555005,-0.1437555005,0.0004572760,0.00267129,0.00289234,-0.0026019329,2583
129.42,179.5514678955,-0.1356504602,-0.1356504602,0.0004572760,0.00292709,0.00289234,-0.0020207964,2584
129.47,179.5488433838,-0.1325117757,-0.1325117757,0.0004572760,0.00293781,0.00301017,-0.0023593664,2585
129.52,179.5633239746,-0.1662955457,-0.1662955457,0.0004572760,0.00347374,0.00301017,0.0001754678,2586
129.57,179.5774078369,-0.1599937112,-0.1599937112,0.0004572760,0.00389592,0.00286099,0.0000217475,2587
129.62,179.5813140869,-0.1757723589,-0.1757723589,0.0004572760,0.00409050,0.00305856,0.0002454281,2588
129.67,179.5807952881,-0.1378103097,-0.1378103097,0.0004572760,0.00384573,0.00305856,-0.0007238517,2589
129.72,179.5737457275,-0.1528724078,-0.1528724078,0.0004572760,0.00384036,0.00310165,-0.0007263672,2590
129.77,179.5803070068,-0.1496731197,-0.1496731197,0.0004572760,0.00382284,0.00310165,-0.0009687182,2591
129.82,179.5751495361,-0.1421822256,-0.1421822256,0.0004572760,0.00391048,0.00290249,-0.0002848986,2592
129.87,179.5825042725,-0.1527014853,-0.1527014853,0.0004572760,0.00365871,0.00322019,-0.0020230398,2593
129.92,179.5935668945,-0.1385306298,-0.1385306298,0.0004572760,0.00351374,0.00322019,-0.0018141503,2594
129.97,179.6011505127,-0.1483606787,-0.1483606787,0.0004572760,0.00330182,0.00346656,-0.0023439748,2595
130.02,179.6084442139,-0.1467099607,-0.1467099607,0.0004572760,0.00330278,0.00346656,-0.0026579386,2596
130.07,179.6200866699,-0.1243490525,-0.1243490525,0.0004572760,0.00325298,0.00321895,-0.0020444832,2597
130.12,179.6235351562,-0.2254865948,-0.2254865948,0.0004572760,0.00372349,0.00389838,-0.0000842673,2598
130.17,179.6092834473,-0.1885624426,-0.1885624426,0.0004572760,0.00399732,0.00389838,0.0009458736,2599
130.22,179.6183166504,-0.1547485340,-0.1547485340,0.0004572760,0.00399228,0.00363512,-0.0007029454,2600
130.27,179.6275634766,-0.2525358004,-0.2525358004,0.0004572760,0.00421983,0.00453224,0.0003120443,2601
130.32,179.6188964844,-0.1891902006,-0.1891902006,0.0004572760,0.00412467,0.00453224,-0.0001840500,2602
130.37,179.6208648682,-0.2415983869,-0.2415983869,0.0004572760,0.00393368,0.00535838,-0.0014009770,2603
130.42,179.6222229004,-0.2074786597,-0.2074786597,0.0004572760,0.00390198,0.00535838,-0.0002182895,2604
130.47,179.6244964600,-0.1623791480,-0.1623791480,0.0004572760,0.00353460,0.00510353,-0.0010330461,2605
130.52,179.6176910400,-0.2678065236,-0.2678065236,0.0004572760,0.00328844,0.00634044,-0.0026081853,2606
130.57,179.6206207275,-0.2140950631,-0.2140950631,0.0004572760,0.00346582,0.00610709,-0.0015484822,2607
130.62,179.6141815186,-0.2218458850,-0.2218458850,0.0004572760,0.00353185,0.00610709,-0.0019891712,2608
130.67,179.6108245850,-0.3077308033,-0.3077308033,0.0004572760,0.00341565,0.00741203,-0.0020435552,2609
130.72,179.6035614014,-0.2317440619,-0.2317440619,0.0004572760,0.00339845,0.00720824,-0.0002829044,2610
130.77,179.5992736816,-0.3578405859,-0.3578405859,0.0004572760,0.00365425,0.00848596,-0.0003502392,2611
130.82,179.5930328369,-0.2698155745,-0.2698155745,0.0004572760,0.00350247,0.00848596,-0.0024361424,2612
130.87,179.5975341797,-0.2826077430,-0.2826077430,0.0004572760,0.00373248,0.00832536,-0.0002333428,2613
130.92,179.6042938232,-0.3605239788,-0.3605239788,0.0004572760,0.00366439,0.00947822,-0.0016723817,2614
130.97,179.5904846191,-0.2955721499,-0.2955721499,0.0004572760,0.00363634,0.00936310,-0.0018228878,2615
131.02,179.5913391113,-0.3631814022,-0.3631814022,0.0004572760,0.00350215,0.01030309,-0.0005560722,2616
131.07,179.5747985840,-0.3187802799,-0.3187802799,0.0004572760,0.00344708,0.01030309,-0.0007414122,2617
131.12,179.5791931152,-0.3137821568,-0.3137821568,0.0004572760,0.00341349,0.01023338,-0.0006237932,2618
131.17,179.5794982910,-0.3641566871,-0.3641566871,0.0004572760,0.00335724,0.01089226,-0.0015262262,2619
131.22,179.5746459961,-0.3337087657,-0.3337087657,0.0004572760,0.00337791,0.01086716,-0.0010723830,2620
131.27,179.5738220215,-0.3464481924,-0.3464481924,0.0004572760,0.00320025,0.01121169,-0.0025969446,2621
131.32,179.5744018555,-0.3294197027,-0.3294197027,0.0004572760,0.00308442,0.01121169,-0.0017686527,2622
131.37,179.5802154541,-0.3403743130,-0.3403743130,0.0004572760,0.00314009,0.01122488,-0.0022244855,2623
131.42,179.5785217285,-0.3501690705,-0.3501690705,0.0004572760,0.00328466,0.01125674,-0.0012236891,2624
131.47,179.5845642090,-0.3535560567,-0.3535560567,0.0004572760,0.00340644,0.01129761,-0.0015489470,2625
131.52,179.5811309814,-0.3622124492,-0.3622124492,0.0004572760,0.00363017,0.01129761,-0.0010531179,2626
131.57,179.5753173828,-0.3194794607,-0.3194794607,0.0004572760,0.00345770,0.01104954,-0.0028175644,2627
131.62,179.5846099854,-0.3272080535,-0.3272080535,0.0004572760,0.00322412,0.01110599,-0.0019080278,2628
131.67,179.5802001953,-0.2417481923,-0.2417481923,0.0004572760,0.00243333,0.01063972,-0.0051122515,2629
131.72,179.5763549805,-0.3125857087,-0.3125857087,0.0004572760,0.00247610,0.01070378,-0.0019745447,2630
131.77,179.5762481689,-0.2888828630,-0.2888828630,0.0004572760,0.00223134,0.01070378,-0.0030658216,2631
131.83,179.5853424072,-0.2326868597,-0.2326868597,0.0004572760,0.00191838,0.01010466,-0.0041695727,2632
131.87,179.5734710693,-0.2773263620,-0.2773263620,0.0004572760,0.00184084,0.01016966,-0.0039328383,2633
131.92,179.5759124756,-0.2477791122,-0.2477791122,0.0004572760,0.00143865,0.01016966,-0.0049682122,2634
131.97,179.5786743164,-0.2004905539,-0.2004905539,0.0004572760,0.00113161,0.00957849,-0.0051788112,2635
132.02,179.5794982910,-0.2486090350,-0.2486090350,0.0004572760,0.00117467,0.00957849,-0.0044779737,2636
132.08,179.5974121094,-0.1964396009,-0.1964396009,0.0004572760,0.00110152,0.00898496,-0.0043303072,2637
132.13,179.5942840576,-0.2420929042,-0.2420929042,0.0004572760,0.00122324,0.00902766,-0.0036077178,2638
