Tiempo,Angulo,Xcom,Ycom,Zcom,x_acc_robot,y_acc_robot,z_acc_robot,angulo_x,angulo_y,angulo_z,aceleracion_x,aceleracion_y,aceleracion_z,velocidad_angular_x,velocidad_angular_y,velocidad_angular_z,campo_magnetico_x,campo_magnetico_y,campo_magnetico_z,seno_x,seno_z,coseno_z,Xzmp-Juanlo,Yzmp-Juanlo,Xzmp_b,Xzmp_c,Xzmp_off,Yzmp_b,fx0,fy0,fz0,mx0,my0,mz0,Xzmp0,Yzmp0,fx1,fy1,fz1,mx1,my1,mz1,Xzmp1,Yzmp1,Xzmp-Loli,Yzmp-Loli,evalx.y,eval_x.zmp_error,eval_x.zmp_ref,eval_x._u,eval_x._x1[0],eval_x._x2[0],angle_x,xzmp01,yzmp01,xzmp11,yzmp11,xzmp2,yzmp2,XzmpLoli2,ZMPref_mm,eval_x.zmp_ref_mm,evalx.y_mm
14.55,0.00,0,0,89.27,0.00,0.00,0.00,179.07,0.87,12.87,0.08,0.15,-9.76,-0.08,0.12,-0.61,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.48266602,1.11157227,-171.64062500,63.27581787,200.04602051,1.46154785,0.11720371,-0.03707415,-23.45910645,-4.40368652,-323.11706543,68.70117188,-79.95312500,-20.67041016,-0.02708575,-0.02082248,0.00003400,-0.02646048,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
14.59,0.00,0,0,89.27,0.00,0.00,0.00,179.07,0.87,12.88,0.06,0.09,-9.93,0.30,0.74,-0.46,0.45,0.09,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.69549561,0.40246582,-171.12487793,63.30279541,200.04602051,1.83630371,0.11759707,-0.03706801,-23.14074707,-4.40368652,-323.32946777,68.68750000,-79.98046875,-20.67041016,-0.02704466,-0.02080457,0.00007721,-0.02643316,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
14.63,0.00,0,0,89.27,0.00,0.00,0.00,179.07,0.87,12.89,-0.46,0.20,-9.76,-0.01,1.04,-0.49,0.45,0.09,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.30853271,0.53662109,-171.12487793,63.41070557,200.21978760,1.76135254,0.11762568,-0.03715635,-22.58361816,-4.78057861,-323.32946777,68.46875000,-80.21289062,-20.36865234,-0.02706098,-0.02069932,0.00007644,-0.02639491,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
14.68,0.00,0,0,89.27,0.00,0.00,0.00,179.07,0.87,12.88,0.28,0.13,-9.86,-0.10,-0.06,0.39,0.45,0.09,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.30853271,0.93908691,-171.43432617,63.32977295,200.00592041,1.53649902,0.11728860,-0.03711779,-23.69787598,-3.82843018,-324.28527832,68.48242188,-79.78906250,-19.84057617,-0.02696133,-0.02073722,-0.00001243,-0.02640210,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
14.72,0.00,0,0,89.27,0.00,0.00,0.00,179.07,0.87,12.88,-0.19,0.13,-9.73,0.17,0.18,-0.06,0.45,0.09,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.71484375,1.01574707,-171.22802734,63.26232910,199.87225342,1.38659668,0.11742838,-0.03713756,-23.26013184,-3.94744873,-323.70117188,68.49609375,-79.96679688,-20.36865234,-0.02702128,-0.02076701,0.00001626,-0.02643064,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
14.73,0.00,0,0,89.27,0.00,0.00,0.00,179.07,0.88,12.88,-0.22,0.15,-9.81,-0.55,-0.20,-0.44,0.45,0.09,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85028076,0.49829102,-171.12487793,63.38372803,199.93908691,1.98620605,0.11756374,-0.03713337,-22.70300293,-4.58221436,-323.75427246,68.59179688,-80.03515625,-20.06689453,-0.02698246,-0.02072993,0.00006341,-0.02640209,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
14.77,0.00,0,0,89.27,0.00,0.00,0.00,179.07,0.88,12.87,-0.38,0.23,-9.75,0.09,0.27,-0.28,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.38592529,1.13073730,-170.60913086,63.39721680,200.24652100,1.53649902,0.11801155,-0.03737307,-24.69274902,-4.06646729,-324.28527832,69.00195312,-79.61132812,-20.51953125,-0.02700546,-0.02087376,0.00005054,-0.02656170,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
14.81,0.00,0,0,89.27,0.00,0.00,0.00,179.07,0.87,12.87,-0.39,0.19,-9.82,-0.16,0.52,-0.51,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00506592,0.26831055,-171.53747559,63.50512695,200.03265381,1.83630371,0.11736461,-0.03707158,-25.42895508,-3.84826660,-323.59497070,68.71484375,-79.10546875,-20.51953125,-0.02698012,-0.02085131,0.00009083,-0.02647078,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
14.83,0.00,0,0,89.27,0.00,0.00,0.00,179.08,0.87,12.87,-0.18,-0.01,-9.81,0.27,0.54,-0.00,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.99896240,1.13073730,-171.02172852,63.28930664,200.15295410,1.38659668,0.11759916,-0.03721981,-23.59838867,-4.36401367,-323.91357422,68.55078125,-79.50195312,-20.44409180,-0.02689373,-0.02072880,0.00009792,-0.02642716,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
14.85,0.00,0,0,89.27,0.00,0.00,0.00,179.08,0.87,12.86,0.09,0.16,-9.65,0.25,0.33,-0.21,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.23114014,0.59411621,-171.07330322,63.30279541,200.13958740,1.61145020,0.11759966,-0.03711532,-23.00146484,-4.24499512,-323.11706543,68.40039062,-79.89843750,-20.67041016,-0.02702315,-0.02074523,0.00010382,-0.02641204,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
14.89,0.00,0,0,89.27,0.00,0.00,0.00,179.08,0.87,12.86,-0.23,0.22,-9.76,-0.14,0.04,-0.26,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.15374756,0.61328125,-171.69219971,63.24884033,200.09948730,1.61145020,0.11713786,-0.03695370,-22.48413086,-4.40368652,-323.96667480,68.42773438,-80.02148438,-19.99145508,-0.02693876,-0.02068347,0.00003126,-0.02631935,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
14.91,0.00,0,0,89.27,0.00,0.00,0.00,179.08,0.87,12.86,-0.20,0.32,-9.91,-0.29,-0.46,0.16,0.45,0.09,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.46331787,0.61328125,-171.07330322,63.30279541,200.13958740,1.68640137,0.11764343,-0.03711893,-23.81726074,-4.26483154,-323.48876953,68.61914062,-79.40625000,-20.67041016,-0.02692128,-0.02078704,0.00014796,-0.02643638,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
14.96,0.00,0,0,89.27,0.00,0.00,0.00,179.10,0.88,12.85,-0.13,0.11,-9.95,0.95,-0.08,0.13,0.45,0.09,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.71484375,1.01574707,-171.84692383,63.18139648,200.01928711,1.46154785,0.11709103,-0.03695671,-24.13562012,-4.38385010,-323.48876953,68.70117188,-79.58398438,-20.14233398,-0.02700796,-0.02080053,0.00004739,-0.02640560,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.16,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
14.98,0.00,0,0,89.27,0.00,0.00,0.00,179.10,0.88,12.86,-0.12,-0.00,-9.72,0.16,0.07,0.07,0.45,0.09,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.30853271,0.61328125,-171.48590088,63.30279541,200.13958740,1.61145020,0.11733127,-0.03702962,-23.33972168,-4.28466797,-324.12597656,68.75585938,-80.00781250,-20.14233398,-0.02700643,-0.02078638,-0.00000131,-0.02640668,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.01,0.00,0,0,89.27,0.00,0.00,0.00,179.10,0.88,12.84,0.04,0.30,-9.56,-0.24,0.61,-0.29,0.45,0.09,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.32788086,1.47570801,-171.38275146,63.27581787,199.96582031,1.31164551,0.11730414,-0.03719845,-23.04125977,-3.94744873,-323.54187012,68.81054688,-79.74804688,-20.44409180,-0.02694516,-0.02087442,0.00006863,-0.02652712,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.04,0.00,0,0,89.27,0.00,0.00,0.00,179.10,0.88,12.84,-0.15,0.13,-9.72,0.36,0.04,0.05,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.77288818,0.65161133,-170.86700439,63.57257080,199.92572021,1.76135254,0.11771874,-0.03732887,-23.59838867,-4.22515869,-323.48876953,68.70117188,-79.51562500,-20.21777344,-0.02693327,-0.02081635,0.00012669,-0.02652367,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.12,0.00,0,0,89.27,0.00,0.00,0.00,179.09,0.89,12.84,-0.23,0.18,-9.68,-0.36,-0.07,-0.21,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.77288818,0.47912598,-171.07330322,63.28930664,200.04602051,1.76135254,0.11764710,-0.03708576,-23.69787598,-4.08630371,-323.43566895,68.63281250,-79.32421875,-20.06689453,-0.02688843,-0.02081248,0.00017609,-0.02644215,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.14,0.00,0,0,89.27,0.00,0.00,0.00,179.09,0.88,12.86,-0.12,0.04,-9.84,0.23,0.49,-0.48,0.45,0.09,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.59875488,0.55578613,-170.91857910,63.47814941,199.97918701,1.83630371,0.11768164,-0.03724428,-25.56823730,-4.50286865,-323.86047363,68.98828125,-79.54296875,-20.21777344,-0.02710696,-0.02085346,-0.00002751,-0.02651557,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.21,0.00,0,0,89.27,0.00,0.00,0.00,179.08,0.89,12.86,0.11,0.24,-9.69,-0.13,-0.30,0.10,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.46331787,0.76660156,-171.02172852,63.34326172,200.09948730,1.46154785,0.11765546,-0.03718270,-23.61828613,-4.00695801,-324.33837891,68.57812500,-80.17187500,-20.51953125,-0.02706703,-0.02074558,-0.00003892,-0.02642045,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,-0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.25,0.00,0,0,89.27,0.00,0.00,0.00,179.09,0.90,12.85,-0.21,0.04,-9.91,0.04,-0.03,-0.14,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.69549561,0.11499023,-171.12487793,63.38372803,199.83215332,1.91125488,0.11747207,-0.03706113,-23.41931152,-4.26483154,-324.12597656,68.56445312,-79.91210938,-20.21777344,-0.02698483,-0.02072930,-0.00000733,-0.02637246,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,-0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.28,0.00,0,0,89.27,0.00,0.00,0.00,179.09,0.90,12.84,-0.03,0.09,-9.86,-0.28,-0.43,0.16,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.71484375,1.18823242,-171.69219971,63.57257080,199.89898682,1.61145020,0.11712648,-0.03725025,-23.65808105,-4.42352295,-324.17907715,68.97460938,-79.84375000,-20.51953125,-0.02698307,-0.02083664,-0.00002302,-0.02651974,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.16,-0.37,-0.25,-0.21,0.24,-0.27,-0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.33,0.00,0,0,89.27,0.00,0.00,0.00,179.10,0.90,12.85,-0.18,0.20,-9.68,-0.03,0.11,-0.39,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.71484375,0.72827148,-171.84692383,63.28930664,199.96582031,1.53649902,0.11705992,-0.03696556,-23.89685059,-4.54254150,-324.12597656,68.72851562,-79.92578125,-19.84057617,-0.02703656,-0.02075228,-0.00004630,-0.02636993,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.16,-0.37,-0.25,-0.21,0.24,-0.27,-0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.37,0.00,0,0,89.27,0.00,0.00,0.00,179.08,0.89,12.85,-0.39,0.19,-9.72,-0.55,0.53,-0.34,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.30853271,1.01574707,-171.22802734,63.47814941,200.03265381,1.46154785,0.11744553,-0.03726360,-24.83203125,-3.57055664,-323.38256836,68.72851562,-78.88671875,-20.29321289,-0.02687066,-0.02089692,0.00015286,-0.02656287,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.40,0.00,0,0,89.27,0.00,0.00,0.00,179.08,0.89,12.84,-0.31,0.27,-9.53,-0.38,-0.17,0.00,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.77288818,0.32580566,-171.33117676,63.49163818,200.01928711,1.83630371,0.11745442,-0.03711917,-25.32946777,-4.42352295,-323.01086426,68.85156250,-79.36523438,-20.36865234,-0.02709940,-0.02087390,0.00006374,-0.02650426,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.44,0.00,0,0,89.27,0.00,0.00,0.00,179.07,0.90,12.83,0.20,0.22,-9.70,-0.36,-0.30,0.32,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.25048828,1.16906738,-171.43432617,63.38372803,200.04602051,1.46154785,0.11730107,-0.03719252,-23.69787598,-4.32434082,-323.91357422,68.66015625,-80.00781250,-20.51953125,-0.02705980,-0.02076651,-0.00003507,-0.02645137,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.48,0.00,0,0,89.27,0.00,0.00,0.00,179.07,0.90,12.82,0.09,0.17,-9.77,-0.26,0.43,0.16,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.01831055,0.91992188,-171.43432617,63.15441895,200.20642090,1.46154785,0.11735095,-0.03701190,-23.85705566,-4.02679443,-323.06396484,68.86523438,-79.39257812,-19.99145508,-0.02695642,-0.02091431,0.00013560,-0.02649507,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.52,0.00,0,0,89.27,0.00,0.00,0.00,179.07,0.89,12.83,0.08,0.12,-9.67,-0.03,0.14,-0.45,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.38592529,1.30322266,-171.22802734,63.28930664,200.16632080,1.46154785,0.11753816,-0.03720746,-23.77746582,-4.72106934,-323.70117188,68.46875000,-79.88476562,-20.67041016,-0.02704748,-0.02068148,0.00003711,-0.02639889,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.55,0.00,0,0,89.27,0.00,0.00,0.00,179.07,0.90,12.82,-0.17,0.18,-9.71,-0.09,0.09,-0.15,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.23114014,1.30322266,-171.02172852,63.39721680,200.13958740,1.38659668,0.11763512,-0.03731544,-23.14074707,-4.04663086,-323.48876953,68.40039062,-79.50195312,-20.50067139,-0.02688342,-0.02074117,0.00016000,-0.02647322,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.61,0.00,0,0,89.27,0.00,0.00,0.00,179.06,0.90,12.83,-0.18,0.22,-9.88,-0.00,-0.12,-0.55,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.23724365,0.51745605,-171.48590088,63.46466064,199.75195312,1.81756592,0.11727989,-0.03710599,-24.63305664,-4.16564941,-323.64807129,68.66015625,-79.58398438,-20.06689453,-0.02704423,-0.02079936,0.00000439,-0.02644704,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.67,0.00,0,0,89.27,0.00,0.00,0.00,179.06,0.90,12.83,-0.08,0.20,-9.98,0.51,0.46,-0.38,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.71484375,1.32238770,-171.17645264,63.46466064,199.95245361,1.31164551,0.11751061,-0.03732472,-25.19018555,-3.78875732,-323.38256836,68.63281250,-79.39257812,-20.21777344,-0.02706281,-0.02084557,0.00003991,-0.02654932,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.70,0.00,0,0,89.27,0.00,0.00,0.00,179.06,0.89,12.82,-0.25,0.22,-9.90,0.37,0.30,0.08,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.69549561,0.42163086,-170.86700439,63.42419434,199.88562012,1.76135254,0.11768066,-0.03719862,-25.70751953,-4.46319580,-323.64807129,68.91992188,-79.22851562,-20.89672852,-0.02704147,-0.02084997,0.00002661,-0.02649883,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.75,0.00,0,0,89.27,0.00,0.00,0.00,179.06,0.90,12.83,-0.10,0.11,-9.83,-0.12,-0.17,-1.11,0.45,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.30853271,0.80493164,-171.48590088,63.62652588,199.96582031,1.61145020,0.11722995,-0.03725445,-24.33459473,-4.18548584,-323.27636719,68.94726562,-79.25585938,-20.21777344,-0.02694406,-0.02091011,0.00009009,-0.02657510,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.80,0.00,0,0,89.27,0.00,0.00,0.00,179.06,0.91,12.82,-0.17,0.24,-9.67,-0.08,-0.61,0.11,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.69549561,0.72827148,-171.74377441,63.73443604,200.04602051,1.83630371,0.11717329,-0.03724694,-23.69787598,-4.62188721,-323.48876953,68.12695312,-79.78906250,-20.65155029,-0.02702771,-0.02059929,0.00004342,-0.02637260,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.85,0.00,0,0,89.27,0.00,0.00,0.00,179.04,0.91,12.83,-0.40,0.29,-9.77,-0.16,0.34,-0.58,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.54071045,0.78576660,-171.69219971,63.34326172,200.09948730,1.68640137,0.11721054,-0.03704110,-23.31982422,-4.22515869,-323.70117188,68.38671875,-79.44726562,-21.17962646,-0.02686673,-0.02070555,0.00013028,-0.02636708,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.89,0.00,0,0,89.27,0.00,0.00,0.00,179.05,0.92,12.85,-0.30,0.16,-9.84,-0.15,0.59,-0.11,0.44,0.09,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40527344,1.32238770,-171.64062500,63.57257080,200.03265381,1.46154785,0.11718138,-0.03728665,-23.08105469,-4.08630371,-323.96667480,68.72851562,-79.77539062,-19.53881836,-0.02692222,-0.02080791,0.00004735,-0.02651489,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.93,0.00,0,0,89.27,0.00,0.00,0.00,179.04,0.91,12.85,-0.15,0.22,-9.61,0.01,0.32,-0.08,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00506592,0.28747559,-171.69219971,63.46466064,199.73858643,1.74261475,0.11708757,-0.03701821,-24.37438965,-4.68139648,-324.12597656,68.71484375,-79.63867188,-20.36865234,-0.02699549,-0.02073425,-0.00003927,-0.02637307,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.16,-0.37,-0.25,-0.21,0.24,-0.27,-0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.95,0.00,0,0,89.27,0.00,0.00,0.00,179.06,0.90,12.85,-0.31,0.21,-9.83,0.83,0.43,-0.32,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.46331787,0.78576660,-171.27960205,63.58605957,200.01928711,1.61145020,0.11743150,-0.03727208,-24.25500488,-4.08630371,-323.70117188,68.67382812,-79.89843750,-20.82128906,-0.02709928,-0.02080808,-0.00002382,-0.02650516,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
15.98,0.00,0,0,89.27,0.00,0.00,0.00,179.06,0.90,12.85,-0.04,0.24,-9.86,0.31,0.23,-0.39,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.79223633,0.67077637,-171.89849854,63.46466064,199.84552002,1.61145020,0.11696932,-0.03704569,-23.53869629,-4.40368652,-323.48876953,68.44140625,-80.18554688,-20.29321289,-0.02713441,-0.02071825,-0.00006761,-0.02638385,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.16,-0.37,-0.25,-0.21,0.24,-0.27,-0.00,0.004999999888241,0.0049999999,-258096896.0000000000
16.01,0.00,0,0,89.27,0.00,0.00,0.00,179.07,0.89,12.85,-0.29,0.01,-9.92,0.17,0.39,0.25,0.44,0.09,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.69549561,0.47912598,-171.07330322,63.34326172,199.99255371,1.76135254,0.11760125,-0.03711729,-23.61828613,-3.92761230,-323.64807129,68.45507812,-79.54296875,-19.84057617,-0.02693044,-0.02075972,0.00011128,-0.02641612,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
